Term,Pronunciation,Context / Example Usage,Notes,Count,Tags
Lin Chen,,,,2,Author
Chenghao Su,,,,1,Author
Yanhui Li,,,,1,Author
Yuming Zhou,,,,1,Author
 Nanjing University,,,,4,Institution
 Independent,,,,1,Institution
 Meta,,,,1,Institution
cast,,Gradual typing,,107,theory
expression,,,,79,Common-term
context,,,,66,Common-term
runtime,,,,44,Common-term
ACM,,Association for Computing Machinery,,39,
semantics,,,,35,
Siek ,,,,26,
lemma,,,,21,Common-term
ref,,,,21,
syntax,,,,20,Common-term
GI,,,,17,
Pi, pie,dependent types,,17,theory
lattice,,,,16,Common-term
conclusion,,,,15,
consistency,,Gradual typing,,14,theory
gradual types,,,,14,
induction,,,,14,Common-term
integer,,,,14,Common-term
Felleisen,,,,13,
subtyping,,,,13,Common-term
theorem,,,,13,Common-term
calculus,,Used to describe a core simple programming language,,11,Common-term
Findler,,,,11,
gradually typed language,,,,11,
mutation,,,,11,
precision,,Gradual typing,,11,theory
Wadler,,,,11,Name
IMP,Like the little demon “imp”,A simple “imperative” programming language,,10,
well-typed,,,,10,Common-term
category,,,,9,
reduction,,,,9,Common-term
decomposition,,,,8,
object-oriented,,,,7,Common-term paradigm
SIGPLAN,,special interest group on programming languages,,7,
TE,,Traffic engineering,,7,
closure,,,,6,Common-term
compiled,,,,5,
compiler,,,,5,Common-term
Elimination,,,,5,
higher-order,,,,5,Common-term
lambda,lam-duh,Used to refer to anonymous functions “we have a lambda function here”,theory,5,
Racket,racket,Racket programming language,,5,
Scheme,,,,5,Common-term programming-language
expressiveness,,,,4,Common-term
functional programming,,,,4,
lambda calculus,lam-duh calculus,,,4,theory
quadratic,,,,4,Common-term
Trigger,,,,4,
Why,,,,4,
abstraction,,,,3,Common-term
Ahmed,,,,3,Name
Boolean,,,,3,
JavaScript,,,,3,Common-term programming-language
optional,,,,3,
redex,,,,3,
refinements,,,,3,
syntactic,,,,3,Common-term
well-formed,,,,3,Common-term
AST ,A.S.T.,Abstract Syntax Tree,,2,
decidable,,,,2,
derive,,,,2,
inductive,,,,2,Common-term
inferring,,,,2,
K ,,“K axiom”,,2,
monotonic,,,,2,Common-term
Semantic,,,,2,Common-term
untyped,,,,2,
capability,,,,1,
chenghao_su@smail.nju.edu.cn,,,,1,email
constraint solver,,,,1,
CPU,,,,1,
distribution,,,,1,
Flanagan,,,,1,
Go,,,,1,
ICFP,,Conference,,1,Common-term
injection,,,,1,
iterations,,,,1,
Krishnamurthi,,,,1,
lchen@nju.edu.cn,,,,1,email
linear,,,,1,Common-term
match,,,,1,
OOPSLA,oops-la,,,1,Conference
operational semantics,,,,1,
PL,,,,1,
polymorphic,,,,1,Common-term
polymorphism,,,,1,Common-term
recursive,,,,1,Common-term
reduction relation,,,,1,
reflect,,,,1,
Schrijvers,,,,1,
Xi,,,,1,
yanhuili@nju.edu.cn,,,,1,email
zhouyuming@nju.edu.cn,,,,1,email
sub-expression,,,,15,unclassified
Vitousek,,,,11,unclassified
false,,,,10,unclassified
mutators,,,,9,unclassified
non-dynamic,,,,9,unclassified
S(e,,,,9,unclassified
SIGPLAN-SIGACT,,,,9,unclassified
Lazarek,,,,8,unclassified
Tanter,,,,8,unclassified
Tobin-Hochstadt,,,,8,unclassified
E[s,,,,7,unclassified
NTY,,,,7,unclassified
Rastogi,,,,7,unclassified
Dagstuhl,,,,6,unclassified
E[e,,,,6,unclassified
false-positive,,,,6,unclassified
J_DUMMY,,,,6,unclassified
RQ1,,,,6,unclassified
sub-tree,,,,6,unclassified
Campora,,,,5,unclassified
Castagna,,,,5,unclassified
ECOOP,,,,5,unclassified
fuer,,,,5,unclassified
Informatik,,,,5,unclassified
J_FUN,,,,5,unclassified
lk,,,,5,unclassified
real-world,,,,5,unclassified
RQ2,,,,5,unclassified
sub-expressions,,,,5,unclassified
sub-figure,,,,5,unclassified
t[x,,,,5,unclassified
Tj,,,,5,unclassified
Cimini,,,,4,unclassified
Dagstuhl-Leibniz-Zentrum,,,,4,unclassified
e-mail,,,,4,unclassified
floating-point,,,,4,unclassified
G.e,,,,4,unclassified
Igarashi,,,,4,unclassified
J_TRANSDYN,,,,4,unclassified
Kuhlenschmidt,,,,4,unclassified
mS(e,,,,4,unclassified
non-trivial,,,,4,unclassified
Takikawa,,,,4,unclassified
Ti1,,,,4,unclassified
Ti2,,,,4,unclassified
ty(c,,,,4,unclassified
Banados,,,,3,unclassified
BoolFalse,,,,3,unclassified
Booltrue,,,,3,unclassified
Chaudhuri,,,,3,unclassified
ERecall,,,,3,unclassified
F_APP,,,,3,unclassified
Flatt,,,,3,unclassified
G.t,,,,3,unclassified
Gj,,,,3,unclassified
J_REC,,,,3,unclassified
J_TRANS,,,,3,unclassified
Nardelli,,,,3,unclassified
non-type,,,,3,unclassified
out-most,,,,3,unclassified
Schwerter,,,,3,unclassified
static-time,,,,3,unclassified
STLC,,,,3,unclassified
Sub(T,,,,3,unclassified
sub-trees,,,,3,unclassified
TSce,,,,3,unclassified
unification-based,,,,3,unclassified
Vachharajani,,,,3,unclassified
1(ICFP,,,,2,unclassified
1(OOPSLA,,,,2,unclassified
1)true,,,,2,unclassified
Bauman,,,,2,unclassified
Blanchet,,,,2,unclassified
Bonnaire-Sergeant,,,,2,unclassified
Clojure,,,,2,unclassified
Comput,,,,2,unclassified
Cousot,,,,2,unclassified
Dimoulas,,,,2,unclassified
Dyn)(b,,,,2,unclassified
e.l,,,,2,unclassified
e]t,,,,2,unclassified
F_IF,,,,2,unclassified
F_LAM,,,,2,unclassified
F_PROJ,,,,2,unclassified
F_REC,,,,2,unclassified
Feldthaus,,,,2,unclassified
FP-cause,,,,2,unclassified
FVO(t,,,,2,unclassified
FVO(tp,,,,2,unclassified
G.s,,,,2,unclassified
Gli,,,,2,unclassified
GTLC,,,,2,unclassified
J_BASE,,,,2,unclassified
JFP,,,,2,unclassified
Lehtosalo,,,,2,unclassified
Migeed,,,,2,unclassified
Moller,,,,2,unclassified
Muehlboeck,,,,2,unclassified
mypy,,,,2,unclassified
non-dummy,,,,2,unclassified
NoTP-cause,,,,2,unclassified
NPE,,,,2,unclassified
Palsberg,,,,2,unclassified
Phipps-Costin,,,,2,unclassified
Pycket,,,,2,unclassified
run-time,,,,2,unclassified
SNAPL,,,,2,unclassified
Space-efficient,,,,2,unclassified
sub-terms,,,,2,unclassified
T_ANN,,,,2,unclassified
T_APPDYN,,,,2,unclassified
T_IF,,,,2,unclassified
type-related,,,,2,unclassified
Wrigstad,,,,2,unclassified
1)x)true,,,,1,unclassified
2(ICFP,,,,1,unclassified
2(POPL,,,,1,unclassified
3(OOPSLA,,,,1,unclassified
3(POPL,,,,1,unclassified
4(OOPSLA,,,,1,unclassified
4(POPL,,,,1,unclassified
5(ICFP,,,,1,unclassified
5(OOPSLA,,,,1,unclassified
6(POPL,,,,1,unclassified
Abadi,,,,1,unclassified
abstraction(SMASH,,,,1,unclassified
ActionScript,,,,1,unclassified
AGT-induced,,,,1,unclassified
Almahallawi,,,,1,unclassified
Author(s,,,,1,unclassified
available3,,,,1,unclassified
blame-free,,,,1,unclassified
Bolz,,,,1,unclassified
Boyland,,,,1,unclassified
bug9,,,,1,unclassified
C(if,,,,1,unclassified
calculator.net,,,,1,unclassified
cast-to,,,,1,unclassified
constraint-solving,,,,1,unclassified
Core(TM,,,,1,unclassified
counter-intuitive,,,,1,unclassified
down-cast,,,,1,unclassified
dynamized,,,,1,unclassified
Erwig,,,,1,unclassified
eval4,,,,1,unclassified
experiment's,,,,1,unclassified
F_RCD,,,,1,unclassified
falsepositive,,,,1,unclassified
Feltey,,,,1,unclassified
Feret,,,,1,unclassified
flow-based,,,,1,unclassified
flow-cast,,,,1,unclassified
flow-sensitive,,,,1,unclassified
Funct,,,,1,unclassified
FVO(e,,,,1,unclassified
generation/elimination,,,,1,unclassified
Grift5,,,,1,unclassified
Gt2,,,,1,unclassified
Hankin,,,,1,unclassified
high-order,,,,1,unclassified
https://creativecommons.org,,,,1,unclassified
info.rkt,,,,1,unclassified
Int.x,,,,1,unclassified
intb,,,,1,unclassified
Intel(R,,,,1,unclassified
introthese,,,,1,unclassified
inverp,,,,1,unclassified
J_REFREAD,,,,1,unclassified
J_REFWRITE,,,,1,unclassified
Jamner,,,,1,unclassified
Kirilichev,,,,1,unclassified
l)p,,,,1,unclassified
languages1,,,,1,unclassified
Lanvin,,,,1,unclassified
Lebresne,,,,1,unclassified
Leibniz-Zentrum,,,,1,unclassified
let-body,,,,1,unclassified
letrec,,,,1,unclassified
