Term,Pronunciation,Context / Example Usage,Notes,Count,Tags
Amin Timany,,,,1,Author
Brigitte Pientka,,,,1,Author
John Reppy,,,,1,Author
Matthias Felleisen,,,,1,Author
 Independent,,,,2,Institution
JavaScript,,,,114,Common-term programming-language
mechanization,,,,100,
semantics,,,,78,
Coq,“Coq”,,,66,Common-term programming-language theorem-prover
match,,,,59,
matching,,“pattern matching”,,53,Common-term
expression,,,,31,Common-term
continuation,,,,27,
backtracking,,,,22,Common-term
theorem,,,,21,Common-term
ACM,,Association for Computing Machinery,,20,
AST ,A.S.T.,Abstract Syntax Tree,,17,
OCaml,,,,17,Common-term programming-language
context,,,,13,Common-term
Semantic,,,,12,Common-term
quantifier,,,,11,Common-term
monad,Mow-nad,,,10,Common-term
recursive,,,,9,Common-term
compiled,,,,8,
syntax,,,,7,Common-term
Go,,,,5,
IEEE,eye triple e,Institute of Electrical and Electronics Engineers,,5,
tries,"Sometimes tries sometimes trees, I think",Prefix tree data structure,,5,
API,A.P.I.,Application Programming Interface,,4,Common-term
iterations,,,,4,
linear,,,,4,Common-term
monadic,Mow-nad-ick,,,4,
array,,,,3,Common-term
automata,,,,3,Common-term
backtrack,,,,3,Common-term
Id,,,,3,
induction,,,,3,Common-term
inductive,,,,3,Common-term
integer,,,,3,Common-term
Java,,,,3,
optional,,,,3,
PLDI,,Conference,,3,Common-term
SIGPLAN,,special interest group on programming languages,,3,
stack,,,,3,
coinductive,,,,2,Common-term
Coq's,“Coq”,,,2,Common-term programming-language theorem-prover
derivative,,,,2,
deriving,,,,2,
formalization,,,,2,Common-term
functional programming,,,,2,
Lean,,,,2,
lemma,,,,2,Common-term
linear-time,,,,2,Common-term
memoization,,,,2,
NP-hard,,,,2,Common-term
POPL,pop-ill,Conference,,2,Common-term
quantified,,,,2,Common-term
recursion,,,,2,Common-term
Rust,,,,2,Common-term programming-language
algorithmic,,,,1,Common-term
atomic,,,,1,
Boolean,,,,1,
category,,,,1,
compiler,,,,1,Common-term
conclusion,,,,1,
constructor,,,,1,Common-term
ecosystem,,,,1,
exponential,,,,1,
expressive,,,,1,Common-term
force,,,,1,Common-term evaluation
generic,,,,1,
immutable,,,,1,Common-term
instruction,,,,1,
K ,,“K axiom”,,1,
Krishnamurthi,,,,1,
Meta-level,,,,1,Common-term
mutation,,,,1,
operational semantics,,,,1,
pattern matching,,,,1,
permissions@acm.org,,,,1,email
Power,,,,1,
Pre-order,,,,1,Common-term
reflect,,,,1,
symbolic,,,,1,
syntactic,,,,1,Common-term
syntax-directed,,,,1,
toolchain,,,,1,
traversal,,,,1,Common-term
Trigger,,,,1,
Why,,,,1,
regex,,,,170,unclassified
ECMAScript,,,,73,unclassified
regexes,,,,70,unclassified
Unicode,,,,30,unclassified
pseudocode,,,,29,unclassified
backreferences,,,,21,unclassified
MatchState,,,,19,unclassified
lookarounds,,,,17,unclassified
compileSubPattern,,,,15,unclassified
RepeatMatcher,,,,15,unclassified
backreference,,,,10,unclassified
Chida,,,,10,unclassified
endIndex,,,,10,unclassified
Irregexp,,,,10,unclassified
OutOfFuel,,,,10,unclassified
Terauchi,,,,10,unclassified
Barriere,,,,9,unclassified
lookbehinds,,,,9,unclassified
MatcherContinuation,,,,9,unclassified
Pit-Claudel,,,,9,unclassified
future-proof,,,,7,unclassified
proven-safe,,,,7,unclassified
MatchResult,,,,6,unclassified
rer,,,,6,unclassified
sub-regex,,,,6,unclassified
Chargueraud,,,,5,unclassified
JSCert,,,,5,unclassified
lookaheads,,,,5,unclassified
Merwe,,,,5,unclassified
RegExp,,,,5,unclassified
Bodin,,,,4,unclassified
derivatives-based,,,,4,unclassified
early_errors,,,,4,unclassified
foldings,,,,4,unclassified
identity_cont,,,,4,unclassified
Jihyeok,,,,4,unclassified
JISET,,,,4,unclassified
matchingGroupSpecifiers,,,,4,unclassified
RegExp.prototype.exec,,,,4,unclassified
remainingChars,,,,4,unclassified
Ryu,,,,4,unclassified
Seungmin,,,,4,unclassified
Sukyoung,,,,4,unclassified
control-flow,,,,3,unclassified
ctx,,,,3,unclassified
Dongyoon,,,,3,unclassified
endIndex(x,,,,3,unclassified
endIndex(y,,,,3,unclassified
fuzzer,,,,3,unclassified
IEEE/ACM,,,,3,unclassified
init_state,,,,3,unclassified
Maffeis,,,,3,unclassified
matcher_invariant,,,,3,unclassified
mempty,,,,3,unclassified
Minamide,,,,3,unclassified
mstar,,,,3,unclassified
Non-capturing,,,,3,unclassified
non-local,,,,3,unclassified
non-terminating,,,,3,unclassified
regexp-tree,,,,3,unclassified
Brzozowski,,,,2,unclassified
case-insensitivity,,,,2,unclassified
case-insentivity,,,,2,unclassified
CharSet.contains,,,,2,unclassified
Coghlan,,,,2,unclassified
compiled_regex_invariant,,,,2,unclassified
Counter-example,,,,2,unclassified
Counter-examples,,,,2,unclassified
CountLeftCapturingParensBefore,,,,2,unclassified
ESMeta,,,,2,unclassified
Google,,,,2,unclassified
Huet,,,,2,unclassified
JavaScriptCore,,,,2,unclassified
JSON,,,,2,unclassified
Kleene,,,,2,unclassified
Letouzey,,,,2,unclassified
Margus,,,,2,unclassified
matchAll,,,,2,unclassified
Miyazaki,,,,2,unclassified
Nariyoshi,,,,2,unclassified
nextmin,,,,2,unclassified
NodeJS,,,,2,unclassified
Non-exhaustive,,,,2,unclassified
Non-Failure,,,,2,unclassified
PCRE,,,,2,unclassified
Politz,,,,2,unclassified
Pretty-Big-Step,,,,2,unclassified
PSSTs,,,,2,unclassified
Re-examined,,,,2,unclassified
Sakuma,,,,2,unclassified
SHALLOW-EMBEDDED,,,,2,unclassified
Soshnikov,,,,2,unclassified
strictly_nullable,,,,2,unclassified
