Term,Pronunciation,Context / Example Usage,Notes,Count,Tags
Ranjit Jhala,,,,4,Author
Niki Vazou,,,,3,Author
Jean-Baptiste Jeannin,,,,2,Author
Bereket Ngussie Bekele,,,,1,Author
Eric Hayden Campbell,,Author,,1,Author
Jiawei Chen,,,,1,Author
Leonardo de Moura,,,,1,Author
Matthias Eichholz,,Author,,1,Author
Matthias Krebs,,Author,,1,Author
Mira Mezini,,Author,,1,Author
Nate Foster,,Author,,1,Author
Pranjal Sharma,,,,1,Author
Robert Bruce Findler,,,,1,Author
Shayan Jalili,,,,1,Author
Yicheng Zhang,,,,1,Author
 Independent,,,,1,Institution
refinement types,,,,40,
CPS,C.P.S.,abbreviation for continuation-passing style ,,33,
expression,,,,31,Common-term
semantics,,,,23,
ACM,,Association for Computing Machinery,,21,
runtime,,,,21,Common-term
syntax,,,,19,Common-term
derivation,,,,15,
compiler,,,,11,Common-term
context,,,,11,Common-term
IEEE,eye triple e,Institute of Electrical and Electronics Engineers,,11,
lemma,,,,11,Common-term
operational semantics,,,,11,
Z3,,Tool to automatically prove theorems,,11,Tool
inductive,,,,9,Common-term
recursive,,,,9,Common-term
well-typed,,,,9,Common-term
induction,,,,8,Common-term
discrete,,,,7,
refinements,,,,7,
SIGPLAN,,special interest group on programming languages,,7,
compile-time,,,,6,Common-term
derive,,,,5,
linear,,,,5,Common-term
nil,,,,5,
Pi, pie,dependent types,,5,theory
theorem,,,,5,Common-term
AST ,A.S.T.,Abstract Syntax Tree,,4,
automata,,,,4,Common-term
Boolean,,,,4,
Dependent types,,,,4,types
formalization,,,,4,Common-term
Liquid Haskell,,,,4,Tool programming-language
match,,,,4,
metatheory,,,,4,Common-term
reflect,,,,4,
stack,,,,4,
well-formed,,,,4,Common-term
decidability,,,,3,
judgement,,dependent types,,3,theory
modular,,,,3,Common-term
POPL,pop-ill,Conference,,3,Common-term
recursion,,,,3,Common-term
SMT solver,,Type of tool for solving SMT problems,,3,Tool
syntactic,,,,3,Common-term
type checker,,,,3,Common-term
calculus,,Used to describe a core simple programming language,,2,Common-term
conjunction,,,,2,
consistency,,Gradual typing,,2,theory
decidable,,,,2,
deriving,,,,2,
force,,,,2,Common-term evaluation
functional programming,,,,2,
ICFP,,Conference,,2,Common-term
modularity,,,,2,Common-term
networking,,,,2,term
probabilistic,,,,2,Common-term
protocol,,,,2,
SMT ,,,,2,
subtyping,,,,2,Common-term
syntax-directed,,,,2,
Trigger,,,,2,
Z3 SMT solver,,,,2,
algebra,,,,1,
algorithmic,,,,1,Common-term
array,,,,1,Common-term
category,,,,1,
conclusion,,,,1,
concurrent,,,,1,Common-term
decomposition,,,,1,
deductive,,,,1,
dependent,,,,1,Common-term
dependently-typed,,,,1,types
Dependently-Typed Data Plane Programming,,Title,,1,Title
derivative,,,,1,
Elimination,,,,1,
expressive,,,,1,Common-term
expressiveness,,,,1,Common-term
Felleisen,,,,1,
Haskell,,,,1,Common-term programming-language
heterogeneous,,,,1,
inferring,,,,1,
K ,,“K axiom”,,1,
Leroy,,,,1,Name
nondeterministic,,,,1,
object-oriented,,,,1,Common-term paradigm
OCaml,,,,1,Common-term programming-language
OOPSLA,oops-la,,,1,Conference
Pascal,,,,1,
permissions@acm.org,,,,1,email
PLDI,,Conference,,1,Common-term
precision,,Gradual typing,,1,theory
quadratic,,,,1,Common-term
quantifier,,,,1,Common-term
Semantic,,,,1,Common-term
stochastic,Stow-kas-tick,,,1,Common-term statistics
Swamy,,,,1,
symbolic,,,,1,
synchrony,,,,1,
Tarski,,,,1,
toolchain,,,,1,
type-checked,,,,1,Common-term
Vytiniotis,,,,1,
well-formedness,,,,1,Common-term
Zhu,,,,1,
MARVeLus,,,,75,unclassified
fby,,,,44,unclassified
Zelus,,,,23,unclassified
impl,,,,20,unclassified
amax,,,,18,unclassified
robot_get,,,,14,unclassified
Pouzet,,,,10,unclassified
IH,,,,9,unclassified
stream's,,,,9,unclassified
real-world,,,,8,unclassified
S-LETREC,,,,8,unclassified
T-FBY,,,,8,unclassified
cyber-physical,,,,7,unclassified
false,,,,7,unclassified
leader's,,,,7,unclassified
print_float,,,,7,unclassified
vf_next,,,,7,unclassified
xbrake,,,,7,unclassified
xf,,,,7,unclassified
https,,,,6,unclassified
minlevel,,,,6,unclassified
non-negative,,,,6,unclassified
Platzer,,,,6,unclassified
print_string,,,,6,unclassified
robot_str,,,,6,unclassified
vl_next,,,,6,unclassified
Caspi,,,,5,unclassified
discrete-time,,,,5,unclassified
Esterel,,,,5,unclassified
maxlevel,,,,5,unclassified
non-stream,,,,5,unclassified
S-FBY,,,,5,unclassified
S-IF-T,,,,5,unclassified
safety-critical,,,,5,unclassified
T-APP,,,,5,unclassified
T-DELAY,,,,5,unclassified
type-checking,,,,5,unclassified
VeriPhy,,,,5,unclassified
maxflow,,,,4,unclassified
non-subtyping,,,,4,unclassified
refinement-type,,,,4,unclassified
S-APP,,,,4,unclassified
