Term,Pronunciation,Context / Example Usage,Notes,Count,Tags
Cameron Moy,,,,1,Author
Matthias Felleisen,,,,1,Author
 Independent,,,,7,Institution
Northeastern University,,,,2,Institution
 Indiana University,,,,1,Institution
Felleisen,,,,42,
expression,,,,36,Common-term
syntax,,,,30,Common-term
higher-order,,,,27,Common-term
lemma,,,,26,Common-term
Racket,racket,Racket programming language,,23,
Findler,,,,18,
runtime,,,,17,Common-term
reduction,,,,16,Common-term
theorem,,,,15,Common-term
compiler,,,,14,Common-term
K ,,“K axiom”,,14,
reduction relation,,,,14,
object-oriented,,,,13,Common-term paradigm
context,,,,12,Common-term
mutation,,,,12,
dependent,,,,11,Common-term
protocol,,,,11,
evaluator,,,,10,
constructor,,,,9,Common-term
induction,,,,9,Common-term
Power,,,,9,
automaton,,,,8,Common-term
clause,,,,8,
compiled,,,,8,
expressive,,,,8,Common-term
monotonicity,,Mathematical property,,8,Common-term
POPL,pop-ill,Conference,,8,Common-term
API,A.P.I.,Application Programming Interface,,7,Common-term
cons,kon-ss,,,7,
OOPSLA,oops-la,,,7,Conference
functional programming,,,,6,
semantics,,,,6,
session types,,,,6,
expressiveness,,,,5,Common-term
ICFP,,Conference,,5,Common-term
automata,,,,4,Common-term
Boolean,,,,4,
decomposition,,,,4,
ES,,Explicit substitutions,,4,
redex,,,,4,
calculus,,Used to describe a core simple programming language,,3,Common-term
generic,,,,3,
Honda,,,,3,
Java,,,,3,
macro,,,,3,
modular,,,,3,Common-term
mut,“mute”,“mutable”,,3,
Scheme,,,,3,Common-term programming-language
Call-by-Value,,(CBV),,2,Common-term evaluation
callback,,,,2,
combinator,,,,2,Common-term
concurrent,,,,2,Common-term
effectful,,,,2,
Flanagan,,,,2,
garbage collection,,GC,,2,Common-term
Gay ,,,,2,Name
Go,,,,2,
hash table,,,,2,
Haskell,,,,2,Common-term programming-language
I/O,“eye-oh”,,,2,
idempotence,,,,2,
inductive,,,,2,Common-term
macro system,,,,2,Common-term
monotone,,,,2,Common-term
Plotkin,,Name,,2,name
precision,,Gradual typing,,2,theory
sequential ,,,,2,
Steele,,,,2,Name
abstraction,,,,1,Common-term
ACM,,Association for Computing Machinery,,1,
binder,like in bind,,,1,
boilerplate,,,,1,
bypass,,,,1,
CACM ,,,,1,
Call-by-Name,,(CBN),,1,Common-term evaluation
camoy@ccs.neu.edu,,,,1,email
capability,,,,1,
composable,,,,1,
conclusion,,,,1,
concurrency,,,,1,Common-term
conjunction,,,,1,
consumer,,,,1,
curried,,,,1,
decidable,,,,1,
denotational semantics,,,,1,semantics
distribution,,,,1,
divergence,,,,1,Common-term
DSL,,,,1,
extensional,,functions,,1,theory
garbage-collected,,,,1,
Gilray,,,,1,
higher-order function,,,,1,
homomorphism,,,,1,Common-term
host-language,,,,1,Common-term compilers
idempotent,,,,1,Common-term
IEEE,eye triple e,Institute of Electrical and Electronics Engineers,,1,
immutable,,,,1,Common-term
injection,,,,1,
Krishnamurthi,,,,1,
lambda calculus,lam-duh calculus,,,1,theory
lattice,,,,1,Common-term
laziness,,,,1,
linear,,,,1,Common-term
match,,,,1,
matching,,“pattern matching”,,1,Common-term
matthias@ccs.neu.edu,,,,1,email
meta-programming,,,,1,
nondeterministic,,,,1,
noninterference,,,,1,Common-term
observational equivalence,,,,1,
operational semantics,,,,1,
pointer,,,,1,Common-term
polymorphic,,,,1,Common-term
producer,,,,1,
quadratic,,,,1,Common-term
Red-black-tree,,Data structure,,1,
reified,,,,1,
reifies,,,,1,
