Term,Pronunciation,Context / Example Usage,Notes,Count,Tags
Robbert Krebbers,,,,5,Author
Derek Dreyer,,,,4,Author
Steve Zdancewic,,,,4,Author
Ralf Jung,,,,3,Author
Yannick Zakowski,,,,3,Author
Irene Yoon,,,,2,Author
Calvin Beck,,,,1,Author
Lars Birkedal,,,,1,Author
Leonidas Lampropoulos,,,,1,Author
Li-yao Xia,,,,1,Author
Matthias Felleisen,,,,1,Author
Youngju Song,,,,1,Author
GitHub,,,,1,Institution
semantics,,,,88,
pointer,,,,59,Common-term
LLVM,L.L.V.M.,,,56,
ACM,,Association for Computing Machinery,,49,
stack,,,,37,
IR ,I.R.,intermediate representation,,33,
compiler,,,,29,Common-term
integer,,,,29,Common-term
heap,,,,27,
symbolic,,,,25,
cast,,Gradual typing,,22,theory
allocations,,,,17,Common-term
Coq,“Coq”,,,14,Common-term programming-language theorem-prover
nondeterminism,,,,13,
K ,,“K axiom”,,12,
theorem,,,,12,Common-term
aliasing,,,,11,
Semantic,,,,11,Common-term
array,,,,10,Common-term
context,,,,10,Common-term
nondeterministic,,,,10,
POPL,pop-ill,Conference,,8,Common-term
StateT,,,,8,Common-term
alias,,,,7,
CompCert,,A certified compiler,,7,
concurrency,,,,7,Common-term
Ret,,,,7,
SIGPLAN,,special interest group on programming languages,,7,
monad,Mow-nad,,,6,Common-term
refinements,,,,5,
concurrent,,,,4,Common-term
datatype,,,,4,Common-term
eutt,equivalence-up-to-taus,E.U.T.T.,,4,
monadic,Mow-nad-ick,,,4,
PLDI,,Conference,,4,Common-term
syntax,,,,4,Common-term
Trigger,,,,4,
abstraction,,,,3,Common-term
effectful,,,,3,
Elimination,,,,3,
HELIX ,,,,3,
Id,,,,3,
injection,,,,3,
instantiation,,,,3,
instruction,,,,3,
J@ret_codeKVIR,,,,3,email
lemma,,,,3,Common-term
Leroy,,,,3,Name
modular,,,,3,Common-term
Rust,,,,3,Common-term programming-language
compiled,,,,2,
Coq's,“Coq”,,,2,Common-term programming-language theorem-prover
ICFP,,Conference,,2,Common-term
Iris,,,,2,theorem-proving tool
J@alloca_codeKVIR,,,,2,email
lock-step,,,,2,Common-term
memory management,,,,2,Common-term
metatheory,,,,2,Common-term
monadic interpreters,,,,2,
propositional,,,,2,Common-term
QuickChick,,,,2,testing tool
RustBelt,,,,2,
sequential ,,,,2,
Why,,,,2,
abstractions,,,,1,
atomic,,,,1,
axiomatic,,,,1,
bisimulation,,,,1,Common-term equivalence
codebase,,,,1,Common-term
coinductive,,,,1,Common-term
conjunction,,,,1,
constructor,,,,1,Common-term
dependent,,,,1,Common-term
derive,,,,1,
deriving,,,,1,
entanglement,,,,1,
existentials,,quantification,,1,Common-term logic
expressive,,,,1,Common-term
extensional,,functions,,1,theory
fold,,,,1,Common-term
functional programming,,,,1,
heterogeneous,,,,1,
higher-order,,,,1,Common-term
IEEE,eye triple e,Institute of Electrical and Electronics Engineers,,1,
inductive,,,,1,Common-term
J@ptoi_codeKVIR,,,,1,email
JavaScript,,,,1,Common-term programming-language
matching,,“pattern matching”,,1,Common-term
object-oriented,,,,1,Common-term paradigm
OCaml,,,,1,Common-term programming-language
OOPSLA,oops-la,,,1,Conference
optional,,,,1,
permissions@acm.org,,,,1,email
Prop,,,,1,
Property-based testing,,,,1,
register,,,,1,
separation logic,,,,1,Common-term
iptr,,,,31,unclassified
ptr,,,,26,unclassified
undef,,,,25,unclassified
OOM,,,,21,unclassified
SByte,,,,19,unclassified
Infinite/Finite,,,,16,unclassified
itree,,,,16,unclassified
under-defined,,,,14,unclassified
pointer-integer,,,,13,unclassified
CompCertS,,,,12,unclassified
out-of-memory,,,,12,unclassified
quasi-concrete,,,,12,unclassified
VIRfin,,,,12,unclassified
ITrees,,,,11,unclassified
VIRinf,,,,11,unclassified
alloca,,,,10,unclassified
integer-pointer,,,,10,unclassified
two-phased,,,,9,unclassified
No-Op,,,,8,unclassified
undefi64,,,,8,unclassified
Chung-Kil,,,,7,unclassified
Hur,,,,7,unclassified
p.a,,,,7,unclassified
find_bk,,,,6,unclassified
JKVIR,,,,6,unclassified
malloc,,,,6,unclassified
ptrtoint,,,,6,unclassified
Sandrine,,,,6,unclassified
twin-allocation,,,,6,unclassified
Vafeiadis,,,,6,unclassified
Viktor,,,,6,unclassified
a[i,,,,5,unclassified
eutt_oom,,,,5,unclassified
non-trivial,,,,5,unclassified
Besson,,,,4,unclassified
C-like,,,,4,unclassified
IR's,,,,4,unclassified
MemExec(unit,,,,4,unclassified
MemSpec,,,,4,unclassified
MemSpec(Ptr,,,,4,unclassified
MemSpec(unit,,,,4,unclassified
orutt,,,,4,unclassified
"printf(""%d\n",,,,4,unclassified
PtoI,,,,4,unclassified
Wilke,,,,4,unclassified
alloca_post,,,,3,unclassified
bitcast,,,,3,unclassified
CompCert's,,,,3,unclassified
do_evil,,,,3,unclassified
getelementptr,,,,3,unclassified
hasUB,,,,3,unclassified
iptrfin,,,,3,unclassified
Jagannathan,,,,3,unclassified
JK,,,,3,unclassified
Jmul,,,,3,unclassified
Juneyoung,,,,3,unclassified
lift_sbyte,,,,3,unclassified
malloc_post,,,,3,unclassified
mem[p,,,,3,unclassified
Memarian,,,,3,unclassified
no-ops,,,,3,unclassified
Nuno,,,,3,unclassified
p.pr,,,,3,unclassified
popf,,,,3,unclassified
pushf,,,,3,unclassified
real-world,,,,3,unclassified
Regehr,,,,3,unclassified
relaxed-memory,,,,3,unclassified
uvalues,,,,3,unclassified
Alive2,,,,2,unclassified
AUTHOR(S,,,,2,unclassified
